order_id,customer_id,order_created_at,order_amount,currency,order_status
O100355,C10355,2025-12-06 02:37:12.441053+00:00,232.5,EUR,completed
O100356,C10356,2025-12-06 02:44:12.441053+00:00,234.0,EUR,completed
O100357,C10357,2025-12-06 02:51:12.441053+00:00,235.5,EUR,completed
O100358,C10358,2025-12-06 02:58:12.441053+00:00,237.0,EUR,refunded
O100359,C10359,2025-12-06 03:05:12.441053+00:00,238.5,EUR,completed
O100360,,2025-12-06 03:12:12.441053+00:00,240.0,EUR,completed
O100361,C10361,2025-12-06 03:19:12.441053+00:00,241.5,EUR,completed
O100362,C10362,2025-12-06 03:26:12.441053+00:00,243.0,EUR,completed
O100363,C10363,2025-12-06 03:33:12.441053+00:00,244.5,EUR,completed
O100364,C10364,2025-12-06 03:40:12.441053+00:00,246.0,EUR,completed
O100365,C10365,2025-12-06 03:47:12.441053+00:00,247.5,EUR,completed
O100366,C10366,2025-12-06 03:54:12.441053+00:00,249.0,EUR,completed
O100367,C10367,2025-12-06 04:01:12.441053+00:00,250.5,EUR,completed
O100368,C10368,2025-12-06 04:08:12.441053+00:00,252.0,EUR,completed
O100369,C10369,2025-12-06 04:15:12.441053+00:00,253.5,EUR,completed
O100370,C10370,2025-12-06 04:22:12.441053+00:00,255.0,EUR,completed
O100371,C10371,2025-12-06 04:29:12.441053+00:00,256.5,EUR,completed
O100372,C10372,2025-12-06 04:36:12.441053+00:00,258.0,EUR,completed
O100373,C10373,2025-12-06 04:43:12.441053+00:00,259.5,EUR,cancelled
O100374,C10374,2025-12-06 04:50:12.441053+00:00,261.0,EUR,completed
O100375,C10375,2025-12-06 04:57:12.441053+00:00,262.5,EUR,completed
O100376,C10376,2025-12-06 05:04:12.441053+00:00,264.0,EUR,completed
O100377,C10377,2025-12-06 05:11:12.441053+00:00,265.5,EUR,completed
O100378,C10378,2025-12-06 05:18:12.441053+00:00,267.0,EUR,completed
O100379,C10379,2025-12-06 05:25:12.441053+00:00,268.5,EUR,completed
O100380,C10380,2025-12-06 05:32:12.441053+00:00,270.0,EUR,completed
O100381,C10381,2025-12-06 05:39:12.441053+00:00,271.5,EUR,completed
O100382,C10382,2025-12-06 05:46:12.441053+00:00,273.0,EUR,completed
O100383,C10383,2025-12-06 05:53:12.441053+00:00,274.5,EUR,completed
O100384,C10384,2025-12-06 06:00:12.441053+00:00,276.0,EUR,completed
O100385,C10385,2025-12-06 06:07:12.441053+00:00,277.5,EUR,completed
O100386,C10386,2025-12-06 06:14:12.441053+00:00,279.0,EUR,completed
O100387,C10387,2025-12-06 06:21:12.441053+00:00,280.5,EUR,completed
O100388,C10388,2025-12-06 06:28:12.441053+00:00,282.0,EUR,completed
O100389,C10389,2025-12-06 06:35:12.441053+00:00,283.5,EUR,completed
O100390,C10390,2025-12-06 06:42:12.441053+00:00,285.0,EUR,completed
O100391,C10391,2025-12-06 06:49:12.441053+00:00,286.5,EUR,completed
O100392,C10392,2025-12-06 06:56:12.441053+00:00,288.0,EUR,completed
O100393,C10393,2025-12-06 07:03:12.441053+00:00,289.5,EUR,cancelled
O100394,C10394,2025-12-06 07:10:12.441053+00:00,291.0,EUR,completed
O100395,C10395,2025-12-06 07:17:12.441053+00:00,292.5,EUR,completed
O100396,C10396,2025-12-06 07:24:12.441053+00:00,294.0,EUR,completed
O100397,C10397,2025-12-06 07:31:12.441053+00:00,295.5,EUR,completed
O100398,C10398,2025-12-06 07:38:12.441053+00:00,297.0,EUR,completed
O100399,C10399,2025-12-06 07:45:12.441053+00:00,298.5,EUR,completed
O100400,C10400,2025-12-06 07:52:12.441053+00:00,0.0,EUR,completed
O100401,C10401,2025-12-06 07:59:12.441053+00:00,1.5,EUR,completed
O100402,C10402,2025-12-06 08:06:12.441053+00:00,3.0,EUR,completed
O100403,C10403,2025-12-06 08:13:12.441053+00:00,4.5,EUR,completed
O100404,C10404,2025-12-06 08:20:12.441053+00:00,6.0,EUR,completed
O100405,C10405,2025-12-06 08:27:12.441053+00:00,7.5,EUR,completed
O100406,C10406,2025-12-06 08:34:12.441053+00:00,9.0,EUR,completed
O100407,C10407,2025-12-06 08:41:12.441053+00:00,10.5,EUR,completed
O100408,C10408,2025-12-06 08:48:12.441053+00:00,12.0,EUR,completed
O100409,C10409,2025-12-06 08:55:12.441053+00:00,13.5,EUR,completed
O100410,C10410,2025-12-06 09:02:12.441053+00:00,15.0,EUR,completed
O100411,C10411,2025-12-06 09:09:12.441053+00:00,16.5,EUR,completed
O100412,C10412,2025-12-06 09:16:12.441053+00:00,18.0,EUR,completed
O100413,C10413,2025-12-06 09:23:12.441053+00:00,19.5,EUR,completed
O100414,C10414,2025-12-06 09:30:12.441053+00:00,21.0,EUR,cancelled
O100415,C10415,2025-12-06 09:37:12.441053+00:00,22.5,EUR,completed
O100416,C10416,2025-12-06 09:44:12.441053+00:00,24.0,EUR,cancelled
O100417,C10417,2025-12-06 09:51:12.441053+00:00,25.5,EUR,completed
O100418,C10418,2025-12-06 09:58:12.441053+00:00,27.0,EUR,completed
O100419,C10419,2025-12-06 10:05:12.441053+00:00,28.5,EUR,completed
O100420,C10420,2025-12-06 10:12:12.441053+00:00,30.0,EUR,completed
O100421,C10421,2025-12-06 10:19:12.441053+00:00,31.5,EUR,completed
O100422,C10422,2025-12-06 10:26:12.441053+00:00,33.0,EUR,cancelled
O100423,C10423,2025-12-06 10:33:12.441053+00:00,34.5,EUR,completed
O100424,C10424,2025-12-06 10:40:12.441053+00:00,36.0,EUR,completed
O100425,C10425,2025-12-06 10:47:12.441053+00:00,37.5,EUR,completed
O100426,C10426,2025-12-06 10:54:12.441053+00:00,39.0,EUR,cancelled
O100427,C10427,2025-12-06 11:01:12.441053+00:00,40.5,EUR,completed
O100428,C10428,2025-12-06 11:08:12.441053+00:00,42.0,EUR,completed
O100429,C10429,2025-12-06 11:15:12.441053+00:00,43.5,EUR,cancelled
O100430,C10430,2025-12-06 11:22:12.441053+00:00,45.0,EUR,completed
O100431,C10431,2025-12-06 11:29:12.441053+00:00,46.5,EUR,completed
O100432,C10432,2025-12-06 11:36:12.441053+00:00,48.0,EUR,completed
O100433,C10433,2025-12-06 11:43:12.441053+00:00,49.5,EUR,completed
O100434,C10434,2025-12-06 11:50:12.441053+00:00,51.0,EUR,completed
O100435,C10435,2025-12-06 11:57:12.441053+00:00,52.5,EUR,completed
O100436,C10436,2025-12-06 12:04:12.441053+00:00,54.0,EUR,completed
O100437,C10437,2025-12-06 12:11:12.441053+00:00,55.5,EUR,completed
O100438,C10438,2025-12-06 12:18:12.441053+00:00,57.0,EUR,completed
O100439,C10439,2025-12-06 12:25:12.441053+00:00,58.5,EUR,refunded
O100440,C10440,2025-12-06 12:32:12.441053+00:00,60.0,EUR,completed
O100441,C10441,2025-12-06 12:39:12.441053+00:00,61.5,EUR,completed
O100442,C10442,2025-12-06 12:46:12.441053+00:00,63.0,EUR,completed
O100443,C10443,2025-12-06 12:53:12.441053+00:00,64.5,EUR,completed
O100444,C10444,2025-12-06 13:00:12.441053+00:00,66.0,EUR,completed
O100445,C10445,2025-12-06 13:07:12.441053+00:00,67.5,EUR,completed
O100446,C10446,2025-12-06 13:14:12.441053+00:00,69.0,EUR,completed
O100447,C10447,2025-12-06 13:21:12.441053+00:00,70.5,EUR,completed
O100448,C10448,2025-12-06 13:28:12.441053+00:00,72.0,EUR,completed
O100449,C10449,2025-12-06 13:35:12.441053+00:00,73.5,EUR,completed
O100450,C10450,2025-12-06 13:42:12.441053+00:00,75.0,EUR,completed
O100451,C10451,2025-12-06 13:49:12.441053+00:00,76.5,EUR,completed
O100452,C10452,2025-12-06 13:56:12.441053+00:00,78.0,EUR,completed
O100453,C10453,2025-12-06 14:03:12.441053+00:00,79.5,EUR,completed
O100454,C10454,2025-12-06 14:10:12.441053+00:00,81.0,EUR,completed
O100455,C10455,2025-12-06 14:17:12.441053+00:00,82.5,EUR,completed
O100456,C10456,2025-12-06 14:24:12.441053+00:00,84.0,EUR,completed
O100457,C10457,2025-12-06 14:31:12.441053+00:00,85.5,EUR,completed
O100458,C10458,2025-12-06 14:38:12.441053+00:00,87.0,EUR,completed
O100459,C10459,2025-12-06 14:45:12.441053+00:00,88.5,EUR,completed
O100460,C10460,2025-12-06 14:52:12.441053+00:00,90.0,EUR,completed
O100461,C10461,2025-12-06 14:59:12.441053+00:00,91.5,EUR,completed
O100462,C10462,2025-12-06 15:06:12.441053+00:00,93.0,EUR,completed
O100463,C10463,2025-12-06 15:13:12.441053+00:00,94.5,EUR,completed
O100464,C10464,2025-12-06 15:20:12.441053+00:00,96.0,EUR,completed
O100465,C10465,2025-12-06 15:27:12.441053+00:00,97.5,EUR,cancelled
O100466,C10466,2025-12-06 15:34:12.441053+00:00,99.0,EUR,completed
O100467,C10467,2025-12-06 15:41:12.441053+00:00,100.5,EUR,completed
O100468,C10468,2025-12-06 15:48:12.441053+00:00,102.0,EUR,cancelled
O100469,C10469,2025-12-06 15:55:12.441053+00:00,103.5,EUR,completed
O100470,C10470,2025-12-06 16:02:12.441053+00:00,105.0,EUR,completed
O100471,C10471,2025-12-06 16:09:12.441053+00:00,106.5,EUR,cancelled
O100472,C10472,2025-12-06 16:16:12.441053+00:00,108.0,EUR,cancelled
O100473,C10473,2025-12-06 16:23:12.441053+00:00,109.5,EUR,completed
O100474,C10474,2025-12-06 16:30:12.441053+00:00,111.0,EUR,completed
O100475,C10475,2025-12-06 16:37:12.441053+00:00,112.5,EUR,completed
O100476,C10476,2025-12-06 16:44:12.441053+00:00,114.0,EUR,completed
O100477,C10477,2025-12-06 16:51:12.441053+00:00,115.5,EUR,completed
O100478,C10478,2025-12-06 16:58:12.441053+00:00,117.0,EUR,completed
O100479,C10479,2025-12-06 17:05:12.441053+00:00,118.5,EUR,completed
O100480,C10480,2025-12-06 17:12:12.441053+00:00,120.0,EUR,completed
O100481,C10481,2025-12-06 17:19:12.441053+00:00,121.5,EUR,completed
O100482,C10482,2025-12-06 17:26:12.441053+00:00,123.0,EUR,completed
O100483,C10483,2025-12-06 17:33:12.441053+00:00,124.5,EUR,completed
O100484,C10484,2025-12-06 17:40:12.441053+00:00,126.0,EUR,completed
O100485,C10485,2025-12-06 17:47:12.441053+00:00,127.5,EUR,cancelled
O100486,C10486,2025-12-06 17:54:12.441053+00:00,129.0,EUR,cancelled
O100487,C10487,2025-12-06 18:01:12.441053+00:00,130.5,EUR,completed
O100488,C10488,2025-12-06 18:08:12.441053+00:00,132.0,EUR,completed
O100489,C10489,2025-12-06 18:15:12.441053+00:00,133.5,EUR,completed
O100490,C10490,2025-12-06 18:22:12.441053+00:00,135.0,EUR,completed
O100491,C10491,2025-12-06 18:29:12.441053+00:00,136.5,EUR,cancelled
O100492,C10492,2025-12-06 18:36:12.441053+00:00,138.0,EUR,refunded
O100493,C10493,2025-12-06 18:43:12.441053+00:00,139.5,EUR,completed
O100494,C10494,2025-12-06 18:50:12.441053+00:00,141.0,EUR,completed
O100495,C10495,2025-12-06 18:57:12.441053+00:00,142.5,EUR,completed
O100496,C10496,2025-12-06 19:04:12.441053+00:00,144.0,EUR,completed
O100497,C10497,2025-12-06 19:11:12.441053+00:00,145.5,EUR,cancelled
O100498,C10498,2025-12-06 19:18:12.441053+00:00,147.0,EUR,completed
O100499,C10499,2025-12-06 19:25:12.441053+00:00,148.5,EUR,completed
O100500,C10500,2025-12-06 19:32:12.441053+00:00,150.0,EUR,completed
O100501,C10501,2025-12-06 19:39:12.441053+00:00,151.5,EUR,cancelled
O100502,C10502,2025-12-06 19:46:12.441053+00:00,153.0,EUR,completed
O100503,C10503,2025-12-06 19:53:12.441053+00:00,154.5,EUR,completed
O100504,C10504,2025-12-06 20:00:12.441053+00:00,156.0,EUR,refunded
O100505,C10505,2025-12-06 20:07:12.441053+00:00,157.5,EUR,cancelled
O100506,C10506,2025-12-06 20:14:12.441053+00:00,159.0,EUR,completed
O100507,C10507,2025-12-06 20:21:12.441053+00:00,160.5,EUR,completed
O100508,C10508,2025-12-06 20:28:12.441053+00:00,162.0,EUR,completed
O100509,C10509,2025-12-06 20:35:12.441053+00:00,163.5,EUR,completed
O100510,C10510,2025-12-06 20:42:12.441053+00:00,165.0,EUR,completed
O100511,C10511,2025-12-06 20:49:12.441053+00:00,-10.0,EUR,completed
O100512,C10512,2025-12-06 20:56:12.441053+00:00,168.0,EUR,completed
O100513,C10513,2025-12-06 21:03:12.441053+00:00,169.5,EUR,completed
O100514,C10514,2025-12-06 21:10:12.441053+00:00,171.0,EUR,completed
O100515,C10515,2025-12-06 21:17:12.441053+00:00,172.5,EUR,completed
O100516,C10516,2025-12-06 21:24:12.441053+00:00,174.0,EUR,completed
O100517,C10517,2025-12-06 21:31:12.441053+00:00,175.5,EUR,completed
O100518,C10518,2025-12-06 21:38:12.441053+00:00,177.0,EUR,completed
O100519,C10519,2025-12-06 21:45:12.441053+00:00,178.5,EUR,completed
O100520,C10520,2025-12-06 21:52:12.441053+00:00,180.0,EUR,completed
O100521,C10521,2025-12-06 21:59:12.441053+00:00,181.5,EUR,completed
O100522,C10522,2025-12-06 22:06:12.441053+00:00,183.0,EUR,completed
O100523,C10523,2025-12-06 22:13:12.441053+00:00,184.5,EUR,completed
O100524,C10524,2025-12-06 22:20:12.441053+00:00,186.0,EUR,completed
O100525,C10525,2025-12-06 22:27:12.441053+00:00,187.5,EUR,completed
O100526,C10526,2025-12-06 22:34:12.441053+00:00,189.0,EUR,completed
O100527,C10527,2025-12-06 22:41:12.441053+00:00,190.5,EUR,completed
O100528,C10528,2025-12-06 22:48:12.441053+00:00,192.0,EUR,completed
O100529,C10529,2025-12-06 22:55:12.441053+00:00,193.5,EUR,completed
O100530,C10530,2025-12-06 23:02:12.441053+00:00,195.0,EUR,cancelled
O100531,C10531,2025-12-06 23:09:12.441053+00:00,196.5,EUR,completed
O100532,C10532,2025-12-06 23:16:12.441053+00:00,198.0,EUR,completed
O100533,C10533,2025-12-06 23:23:12.441053+00:00,199.5,EUR,completed
O100534,C10534,2025-12-06 23:30:12.441053+00:00,201.0,EUR,completed
O100535,C10535,2025-12-06 23:37:12.441053+00:00,202.5,EUR,completed
O100536,C10536,2025-12-06 23:44:12.441053+00:00,204.0,EUR,completed
O100537,C10537,2025-12-06 23:51:12.441053+00:00,205.5,EUR,completed
O100538,C10538,2025-12-06 23:58:12.441053+00:00,207.0,EUR,completed
O100539,C10539,2025-12-07 00:05:12.441053+00:00,208.5,EUR,completed
O100540,C10540,2025-12-07 00:12:12.441053+00:00,210.0,EUR,completed
O100541,C10541,2025-12-07 00:19:12.441053+00:00,211.5,EUR,completed
O100542,C10542,2025-12-07 00:26:12.441053+00:00,213.0,EUR,completed
O100543,C10543,2025-12-07 00:33:12.441053+00:00,214.5,EUR,completed
O100544,C10544,2025-12-07 00:40:12.441053+00:00,216.0,EUR,completed
O100545,C10545,2025-12-07 00:47:12.441053+00:00,217.5,EUR,completed
O100546,C10546,2025-12-07 00:54:12.441053+00:00,219.0,EUR,completed
O100547,C10547,2025-12-07 01:01:12.441053+00:00,220.5,EUR,completed
O100548,C10548,2025-12-07 01:08:12.441053+00:00,222.0,EUR,completed
O100549,C10549,2025-12-07 01:15:12.441053+00:00,223.5,EUR,completed
O100550,C10550,2025-12-07 01:22:12.441053+00:00,225.0,EUR,completed
O100551,C10551,2025-12-07 01:29:12.441053+00:00,226.5,EUR,refunded
O100552,C10552,2025-12-07 01:36:12.441053+00:00,228.0,EUR,completed
O100553,C10553,2025-12-07 01:43:12.441053+00:00,229.5,EUR,cancelled
O100554,C10554,2025-12-07 01:50:12.441053+00:00,231.0,EUR,completed
O100555,C10555,2025-12-07 01:57:12.441053+00:00,232.5,EUR,cancelled
O100556,C10556,2025-12-07 02:04:12.441053+00:00,234.0,EUR,completed
O100557,C10557,2025-12-07 02:11:12.441053+00:00,235.5,EUR,completed
O100558,C10558,2025-12-07 02:18:12.441053+00:00,237.0,EUR,completed
O100559,C10559,2025-12-07 02:25:12.441053+00:00,238.5,EUR,completed
O100560,C10560,2025-12-07 02:32:12.441053+00:00,240.0,EUR,completed
O100561,C10561,2025-12-07 02:39:12.441053+00:00,241.5,EUR,completed
O100562,C10562,2025-12-07 02:46:12.441053+00:00,243.0,EUR,completed
O100563,C10563,2025-12-07 02:53:12.441053+00:00,244.5,EUR,completed
O100564,C10564,2025-12-07 03:00:12.441053+00:00,246.0,EUR,completed
O100565,C10565,2025-12-07 03:07:12.441053+00:00,247.5,EUR,completed
O100566,C10566,2025-12-07 03:14:12.441053+00:00,249.0,EUR,completed
O100567,C10567,2025-12-07 03:21:12.441053+00:00,250.5,EUR,completed
O100568,C10568,2025-12-07 03:28:12.441053+00:00,252.0,EUR,completed
O100569,C10569,2025-12-07 03:35:12.441053+00:00,253.5,EUR,completed
O100570,C10570,2025-12-07 03:42:12.441053+00:00,255.0,EUR,completed
O100571,C10571,2025-12-07 03:49:12.441053+00:00,256.5,EUR,completed
O100572,C10572,2025-12-07 03:56:12.441053+00:00,258.0,EUR,completed
O100573,C10573,2025-12-07 04:03:12.441053+00:00,259.5,EUR,completed
O100574,C10574,2025-12-07 04:10:12.441053+00:00,261.0,EUR,completed
O100575,C10575,2025-12-07 04:17:12.441053+00:00,262.5,EUR,completed
O100576,C10576,2025-12-07 04:24:12.441053+00:00,264.0,EUR,completed
O100577,C10577,2025-12-07 04:31:12.441053+00:00,265.5,EUR,completed
O100578,C10578,2025-12-07 04:38:12.441053+00:00,267.0,EUR,completed
O100579,C10579,2025-12-07 04:45:12.441053+00:00,268.5,EUR,completed
O100580,C10580,2025-12-07 04:52:12.441053+00:00,270.0,EUR,completed
O100581,C10581,2025-12-07 04:59:12.441053+00:00,271.5,EUR,completed
O100582,C10582,2025-12-07 05:06:12.441053+00:00,273.0,EUR,completed
O100583,C10583,2025-12-07 05:13:12.441053+00:00,274.5,EUR,completed
O100584,C10584,2025-12-07 05:20:12.441053+00:00,276.0,EUR,completed
O100585,C10585,2025-12-07 05:27:12.441053+00:00,277.5,EUR,completed
O100586,C10586,2025-12-07 05:34:12.441053+00:00,279.0,EUR,completed
O100587,C10587,2025-12-07 05:41:12.441053+00:00,280.5,EUR,completed
O100588,C10588,2025-12-07 05:48:12.441053+00:00,282.0,EUR,completed
O100589,C10589,2025-12-07 05:55:12.441053+00:00,283.5,EUR,cancelled
O100590,C10590,2025-12-07 06:02:12.441053+00:00,285.0,EUR,completed
O100591,C10591,2025-12-07 06:09:12.441053+00:00,286.5,EUR,completed
O100592,C10592,2025-12-07 06:16:12.441053+00:00,288.0,EUR,completed
O100593,C10593,2025-12-07 06:23:12.441053+00:00,289.5,EUR,completed
O100594,C10594,2025-12-07 06:30:12.441053+00:00,291.0,EUR,completed
O100595,C10595,2025-12-07 06:37:12.441053+00:00,292.5,EUR,completed
O100596,C10596,2025-12-07 06:44:12.441053+00:00,294.0,EUR,completed
O100597,C10597,2025-12-07 06:51:12.441053+00:00,295.5,EUR,completed
O100598,C10598,2025-12-07 06:58:12.441053+00:00,297.0,EUR,completed
O100599,C10599,2025-12-07 07:05:12.441053+00:00,298.5,EUR,completed
O100600,C10600,2025-12-07 07:12:12.441053+00:00,0.0,EUR,completed
O100601,C10601,2025-12-07 07:19:12.441053+00:00,1.5,EUR,completed
O100602,C10602,2025-12-07 07:26:12.441053+00:00,3.0,EUR,completed
O100603,C10603,2025-12-07 07:33:12.441053+00:00,4.5,EUR,completed
O100604,C10604,2025-12-07 07:40:12.441053+00:00,6.0,EUR,completed
O100605,C10605,2025-12-07 07:47:12.441053+00:00,7.5,EUR,completed
O100606,C10606,2025-12-07 07:54:12.441053+00:00,9.0,EUR,completed
O100607,C10607,2025-12-07 08:01:12.441053+00:00,10.5,EUR,completed
O100608,C10608,2025-12-07 08:08:12.441053+00:00,12.0,EUR,completed
O100609,C10609,2025-12-07 08:15:12.441053+00:00,13.5,EUR,completed
O100610,C10610,2025-12-07 08:22:12.441053+00:00,15.0,EUR,completed
O100611,C10611,2025-12-07 08:29:12.441053+00:00,16.5,EUR,completed
O100612,C10612,2025-12-07 08:36:12.441053+00:00,18.0,EUR,completed
O100613,C10613,2025-12-07 08:43:12.441053+00:00,19.5,EUR,completed
O100614,C10614,2025-12-07 08:50:12.441053+00:00,21.0,EUR,completed
O100615,C10615,2025-12-07 08:57:12.441053+00:00,22.5,EUR,completed
O100616,C10616,2025-12-07 09:04:12.441053+00:00,24.0,EUR,completed
O100617,C10617,2025-12-07 09:11:12.441053+00:00,25.5,EUR,completed
O100618,C10618,2025-12-07 09:18:12.441053+00:00,27.0,EUR,completed
O100619,C10619,2025-12-07 09:25:12.441053+00:00,28.5,EUR,completed
O100620,C10620,2025-12-07 09:32:12.441053+00:00,30.0,EUR,completed
O100621,C10621,2025-12-07 09:39:12.441053+00:00,31.5,EUR,completed
O100622,C10622,2025-12-07 09:46:12.441053+00:00,33.0,EUR,completed
O100623,C10623,2025-12-07 09:53:12.441053+00:00,34.5,EUR,completed
O100624,C10624,2025-12-07 10:00:12.441053+00:00,36.0,EUR,completed
O100625,C10625,2025-12-07 10:07:12.441053+00:00,37.5,EUR,completed
O100626,C10626,2025-12-07 10:14:12.441053+00:00,39.0,EUR,cancelled
O100627,C10627,2025-12-07 10:21:12.441053+00:00,40.5,EUR,completed
O100628,C10628,2025-12-07 10:28:12.441053+00:00,42.0,EUR,completed
O100629,C10629,2025-12-07 10:35:12.441053+00:00,43.5,EUR,completed
O100630,C10630,2025-12-07 10:42:12.441053+00:00,45.0,EUR,completed
O100631,C10631,2025-12-07 10:49:12.441053+00:00,46.5,EUR,completed
O100632,C10632,2025-12-07 10:56:12.441053+00:00,48.0,EUR,completed
O100633,C10633,2025-12-07 11:03:12.441053+00:00,49.5,EUR,cancelled
O100634,C10634,2025-12-07 11:10:12.441053+00:00,51.0,EUR,completed
O100635,C10635,2025-12-07 11:17:12.441053+00:00,52.5,EUR,completed
O100636,C10636,2025-12-07 11:24:12.441053+00:00,54.0,EUR,completed
O100637,C10637,2025-12-07 11:31:12.441053+00:00,55.5,EUR,completed
O100638,C10638,2025-12-07 11:38:12.441053+00:00,57.0,EUR,completed
O100639,C10639,2025-12-07 11:45:12.441053+00:00,58.5,EUR,completed
O100640,C10640,2025-12-07 11:52:12.441053+00:00,60.0,EUR,completed
O100641,C10641,2025-12-07 11:59:12.441053+00:00,61.5,EUR,completed
O100642,C10642,2025-12-07 12:06:12.441053+00:00,63.0,EUR,cancelled
O100643,C10643,2025-12-07 12:13:12.441053+00:00,64.5,EUR,completed
O100644,C10644,2025-12-07 12:20:12.441053+00:00,66.0,EUR,completed
O100645,C10645,2025-12-07 12:27:12.441053+00:00,67.5,EUR,completed
O100646,C10646,2025-12-07 12:34:12.441053+00:00,69.0,EUR,completed
O100647,C10647,2025-12-07 12:41:12.441053+00:00,70.5,EUR,completed
O100648,C10648,2025-12-07 12:48:12.441053+00:00,72.0,EUR,completed
O100649,C10649,2025-12-07 12:55:12.441053+00:00,73.5,EUR,completed
O100650,C10650,2025-12-07 13:02:12.441053+00:00,75.0,EUR,completed
O100651,C10651,2025-12-07 13:09:12.441053+00:00,76.5,EUR,completed
O100652,C10652,2025-12-07 13:16:12.441053+00:00,78.0,EUR,completed
O100653,C10653,2025-12-07 13:23:12.441053+00:00,79.5,EUR,cancelled
O100654,C10654,2025-12-07 13:30:12.441053+00:00,81.0,EUR,completed
O100655,C10655,2025-12-07 13:37:12.441053+00:00,82.5,EUR,cancelled
O100656,C10656,2025-12-07 13:44:12.441053+00:00,84.0,EUR,completed
O100657,C10657,2025-12-07 13:51:12.441053+00:00,85.5,EUR,cancelled
O100658,C10658,2025-12-07 13:58:12.441053+00:00,87.0,EUR,completed
O100659,C10659,2025-12-07 14:05:12.441053+00:00,88.5,EUR,completed
O100660,C10660,2025-12-07 14:12:12.441053+00:00,90.0,EUR,completed
O100661,C10661,2025-12-07 14:19:12.441053+00:00,91.5,EUR,completed
O100662,C10662,2025-12-07 14:26:12.441053+00:00,93.0,EUR,completed
O100663,C10663,2025-12-07 14:33:12.441053+00:00,94.5,EUR,completed
O100664,C10664,2025-12-07 14:40:12.441053+00:00,96.0,EUR,completed
O100665,C10665,2025-12-07 14:47:12.441053+00:00,97.5,EUR,completed
